student_id,gender,race,residence,income,school_type,hooks,major,sat,ec_awards,essay_lor_interview,target_college,accepted
538,M,ASIAN,CA,Low,PRIVATE,NONE,BUSINESS,1530,3.5,4.8,UMICH,0
538,M,ASIAN,CA,Low,PRIVATE,NONE,BUSINESS,1530,3.5,4.8,EMORY,0
538,M,ASIAN,CA,Low,PRIVATE,NONE,BUSINESS,1530,3.5,4.8,UT-AUSTIN,0
539,M,ASIAN,IN,High,PRIVATE,NONE,ENG,1480,6,2.5,PURDUE,0
539,M,ASIAN,IN,High,PRIVATE,NONE,ENG,1480,6,2.5,NYU,0
539,M,ASIAN,IN,High,PRIVATE,NONE,ENG,1480,6,2.5,UMICH,0
539,M,ASIAN,IN,High,PRIVATE,NONE,ENG,1480,6,2.5,CASE WESTERN,0
539,M,ASIAN,IN,High,PRIVATE,NONE,ENG,1480,6,2.5,UCD,0
539,M,ASIAN,IN,High,PRIVATE,NONE,ENG,1480,6,2.5,UCSC,0
539,M,ASIAN,IN,High,PRIVATE,NONE,ENG,1480,6,2.5,NORTHEASTERN,0
540,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,HARVARD,0
540,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,STANFORD,0
540,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,COLUMBIA,0
540,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,CORNELL,0
540,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,PRINCETON,0
540,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,MIT,0
540,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,CALTECH,0
540,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,USC,0
542,M,WHITE,LA,High,PUBLIC,NONE,CS,1570,4.5,2.5,HARVARD,0
542,M,WHITE,LA,High,PUBLIC,NONE,CS,1570,4.5,2.5,BROWN,0
542,M,WHITE,LA,High,PUBLIC,NONE,CS,1570,4.5,2.5,WILLIAMS,0
542,M,WHITE,LA,High,PUBLIC,NONE,CS,1570,4.5,2.5,VANDERBILT,0
542,M,WHITE,LA,High,PUBLIC,NONE,CS,1570,4.5,2.5,WASHU,0
542,M,WHITE,LA,High,PUBLIC,NONE,CS,1570,4.5,2.5,NORTHEASTERN,0
542,M,WHITE,LA,High,PUBLIC,NONE,CS,1570,4.5,2.5,TUFTS,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,UCLA,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,HARVARD,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,YALE,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,NORTHWESTERN,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,COLUMBIA,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,CORNELL,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,DARTMOUTH,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,WILLIAMS,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,NYU,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,BOSTON COLLEGE,0
543,M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,UCI,0
545,M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,YALE,0
545,M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,BROWN,0
545,M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,NORTHWESTERN,0
545,M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,WILLIAMS,0
545,M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,VANDERBILT,0
545,M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,WASHU,0
545,M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,NORTHEASTERN,0
545,M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,TUFTS,0
546,M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,YALE,0
546,M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,CORNELL,0
546,M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,DUKE,0
546,M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,PRINCETON,0
546,M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,DARTMOUTH,0
546,M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,WILLIAMS,0
546,M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,VANDERBILT,0
546,M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,EMORY,0
546,M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,BOSTON COLLEGE,0
546,M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,COLGATE,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,UCLA,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,HARVARD,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,YALE,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,STANFORD,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,NORTHWESTERN,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,COLUMBIA,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,CORNELL,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,BERKELEY,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,PRINCETON,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,UCSD,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,NYU,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,UPENN,0
547,M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,UMICH,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,HARVARD,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,YALE,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,STANFORD,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,COLUMBIA,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,CORNELL,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,PRINCETON,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,CALTECH,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,SWARTHMORE,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,DARTMOUTH,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,WILLIAMS,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,NYU,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,UPENN,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,FORDHAM,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,NORTHEASTERN,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,TUFTS,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,TULANE,0
548,M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,UCHICAGO,0
549,F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,HARVARD,0
549,F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,YALE,0
549,F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,BROWN,0
549,F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,STANFORD,0
549,F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,COLUMBIA,0
549,F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,CORNELL,0
549,F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,BERKELEY,0
549,F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,MIT,0
549,F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,UCSB,0
550,M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,UCLA,0
550,M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,YALE,0
550,M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,BERKELEY,0
550,M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,UCSD,0
550,M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,SWARTHMORE,0
550,M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,POMONA,0
550,M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,NYU,0
550,M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,EMORY,0
550,M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,TUFTS,0
550,M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,UCI,0
552,M,WHITE,GA,Low,PUBLIC,NONE,BIO,1570,6.5,4.7,BROWN,0
552,M,WHITE,GA,Low,PUBLIC,NONE,BIO,1570,6.5,4.7,BERKELEY,0
552,M,WHITE,GA,Low,PUBLIC,NONE,BIO,1570,6.5,4.7,UCSD,0
552,M,WHITE,GA,Low,PUBLIC,NONE,BIO,1570,6.5,4.7,UMICH,0
553,F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,BERKELEY,0
553,F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,JOHNS HOPKINS,0
553,F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,CMU,0
553,F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,RICE,0
553,F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,CASE WESTERN,0
553,F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,USC,0
553,F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,UCSB,0
553,F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,UIUC,0
556,F,ASIAN,UT,Middle,PUBLIC,NONE,ENG,1560,6.5,6.5,STANFORD,0
557,NB,WHITE,VA,High,MAGNET,NONE,PSYCH,1490,5,4.2,YALE,0
557,NB,WHITE,VA,High,MAGNET,NONE,PSYCH,1490,5,4.2,BROWN,0
557,NB,WHITE,VA,High,MAGNET,NONE,PSYCH,1490,5,4.2,SWARTHMORE,0
557,NB,WHITE,VA,High,MAGNET,NONE,PSYCH,1490,5,4.2,CMU,0
557,NB,WHITE,VA,High,MAGNET,NONE,PSYCH,1490,5,4.2,NYU,0
557,NB,WHITE,VA,High,MAGNET,NONE,PSYCH,1490,5,4.2,UVA,0
559,F,ASIAN,UT,High,PUBLIC,NONE,CS,1560,7.5,6.5,YALE,0
559,F,ASIAN,UT,High,PUBLIC,NONE,CS,1560,7.5,6.5,STANFORD,0
559,F,ASIAN,UT,High,PUBLIC,NONE,CS,1560,7.5,6.5,MIT,0
559,F,ASIAN,UT,High,PUBLIC,NONE,CS,1560,7.5,6.5,CALTECH,0
560,F,ASIAN,OR,High,PUBLIC,NONE,BUSINESS,1560,6.5,3.5,UPENN,0
560,F,ASIAN,OR,High,PUBLIC,NONE,BUSINESS,1560,6.5,3.5,USC,0
561,M,ASIAN,CO,High,PUBLIC,LEGACY,BUSINESS,1230,4.5,3.5,UPENN,0
562,M,ASIAN,CA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1580,3,4.8,BROWN,0
562,M,ASIAN,CA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1580,3,4.8,DUKE,0
563,F,ASIAN,OR,High,PUBLIC,NONE,CS,1570,5.5,4.7,HARVARD,0
563,F,ASIAN,OR,High,PUBLIC,NONE,CS,1570,5.5,4.7,STANFORD,0
563,F,ASIAN,OR,High,PUBLIC,NONE,CS,1570,5.5,4.7,NORTHWESTERN,0
563,F,ASIAN,OR,High,PUBLIC,NONE,CS,1570,5.5,4.7,BERKELEY,0
563,F,ASIAN,OR,High,PUBLIC,NONE,CS,1570,5.5,4.7,PRINCETON,0
563,F,ASIAN,OR,High,PUBLIC,NONE,CS,1570,5.5,4.7,MIT,0
564,M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,UCLA,0
564,M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,BROWN,0
564,M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,NORTHWESTERN,0
564,M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,CORNELL,0
564,M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,BERKELEY,0
564,M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,DARTMOUTH,0
564,M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,WASHU,0
564,M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,NORTHEASTERN,0
564,M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,TUFTS,0
564,M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,UVA,0
566,M,WHITE,OR,High,PUBLIC,NONE,BUSINESS,1510,7,7.2,DARTMOUTH,0
566,M,WHITE,OR,High,PUBLIC,NONE,BUSINESS,1510,7,7.2,VANDERBILT,0
566,M,WHITE,OR,High,PUBLIC,NONE,BUSINESS,1510,7,7.2,UPENN,0
566,M,WHITE,OR,High,PUBLIC,NONE,BUSINESS,1510,7,7.2,WASHU,0
567,F,HISPANIC,FL,Low,PUBLIC,URM,CHEMISTRY,1380,3.5,3.5,YALE,0
567,F,HISPANIC,FL,Low,PUBLIC,URM,CHEMISTRY,1380,3.5,3.5,NORTHEASTERN,0
568,M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1,6.5,STANFORD,0
568,M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1,6.5,CORNELL,0
568,M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1,6.5,GEORGIA TECH,0
568,M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1,6.5,SWARTHMORE,0
568,M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1,6.5,DARTMOUTH,0
568,M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1,6.5,CMU,0
568,M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1,6.5,RICE,0
568,M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1,6.5,EMORY,0
568,M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1,6.5,BOSTON COLLEGE,0
568,M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1,6.5,UCHICAGO,0
569,F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3,6.5,HARVARD,0
569,F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3,6.5,YALE,0
569,F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3,6.5,BROWN,0
569,F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3,6.5,DUKE,0
569,F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3,6.5,PRINCETON,0
569,F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3,6.5,DARTMOUTH,0
569,F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3,6.5,UCSB,0
570,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8,HARVARD,0
570,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8,YALE,0
570,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8,BROWN,0
570,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8,STANFORD,0
570,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8,PRINCETON,0
570,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8,MIT,0
570,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8,JOHNS HOPKINS,0
571,M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,UCLA,0
571,M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,BERKELEY,0
571,M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,CMU,0
571,M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,NYU,0
571,M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,CASE WESTERN,0
571,M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,WASHU,0
571,M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,HARVEY MUDD,0
571,M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,UCI,0
576,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,STANFORD,0
576,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,COLUMBIA,0
576,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,CORNELL,0
576,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,MIT,0
576,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,CALTECH,0
576,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,UPENN,0
576,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,USC,0
576,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,UIUC,0
578,M,WHITE,MA,Low,PUBLIC,NONE,CS,1530,8.5,2.5,HARVARD,0
578,M,WHITE,MA,Low,PUBLIC,NONE,CS,1530,8.5,2.5,YALE,0
578,M,WHITE,MA,Low,PUBLIC,NONE,CS,1530,8.5,2.5,STANFORD,0
578,M,WHITE,MA,Low,PUBLIC,NONE,CS,1530,8.5,2.5,COLUMBIA,0
578,M,WHITE,MA,Low,PUBLIC,NONE,CS,1530,8.5,2.5,CORNELL,0
578,M,WHITE,MA,Low,PUBLIC,NONE,CS,1530,8.5,2.5,UMICH,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,UCLA,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,HARVARD,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,YALE,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,BROWN,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,STANFORD,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,CORNELL,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,BERKELEY,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,PRINCETON,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,MIT,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,USC,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,UCSB,0
580,M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,HARVEY MUDD,0
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,YALE,0
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,NORTHWESTERN,0
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,COLUMBIA,0
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,PRINCETON,0
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,CALTECH,0
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,CMU,0
583,NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,NORTHEASTERN,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,NORTHWESTERN,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,CORNELL,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,VANDERBILT,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,NYU,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,EMORY,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,USC,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,BOSTON UNIVERSITY,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,BOSTON COLLEGE,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,NORTHEASTERN,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,TUFTS,0
585,M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,CLAREMONT MCKENNA,0
586,M,WHITE,WA,Low,PUBLIC,LEGACY,BUSINESS,1320,2.5,6.2,CORNELL,0
586,M,WHITE,WA,Low,PUBLIC,LEGACY,BUSINESS,1320,2.5,6.2,UPENN,0
586,M,WHITE,WA,Low,PUBLIC,LEGACY,BUSINESS,1320,2.5,6.2,UT-DALLAS,0
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,HARVARD,0
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,NORTHWESTERN,0
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,DARTMOUTH,0
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,VANDERBILT,0
588,M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,UPENN,0
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,CORNELL,0
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,BERKELEY,0
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,NYU,0
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,UPENN,0
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,UMICH,0
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,WASHU,0
589,M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,UT-AUSTIN,0
591,F,WHITE,VA,High,PUBLIC,NONE,CS,1550,6.5,7.5,STANFORD,0
591,F,WHITE,VA,High,PUBLIC,NONE,CS,1550,6.5,7.5,MIT,0
591,F,WHITE,VA,High,PUBLIC,NONE,CS,1550,6.5,7.5,CALTECH,0
593,F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,CORNELL,0
593,F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,DUKE,0
593,F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,VANDERBILT,0
593,F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,NYU,0
593,F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,BOSTON UNIVERSITY,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,STANFORD,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,CALTECH,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,SWARTHMORE,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,WILLIAMS,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,NYU,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,FORDHAM,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,NORTHEASTERN,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,COLGATE,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,TUFTS,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,TULANE,0
596,M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0,UCHICAGO,0
597,M,WHITE,MA,Low,PUBLIC,LEGACY,CS,1520,1,7.3,CORNELL,0
597,M,WHITE,MA,Low,PUBLIC,LEGACY,CS,1520,1,7.3,DUKE,0
597,M,WHITE,MA,Low,PUBLIC,LEGACY,CS,1520,1,7.3,VANDERBILT,0
597,M,WHITE,MA,Low,PUBLIC,LEGACY,CS,1520,1,7.3,EMORY,0
597,M,WHITE,MA,Low,PUBLIC,LEGACY,CS,1520,1,7.3,CASE WESTERN,0
597,M,WHITE,MA,Low,PUBLIC,LEGACY,CS,1520,1,7.3,WASHU,0
597,M,WHITE,MA,Low,PUBLIC,LEGACY,CS,1520,1,7.3,NORTHEASTERN,0
600,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,YALE,0
600,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,BROWN,0
600,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,STANFORD,0
600,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,CORNELL,0
